-0.19617,-0.065994,-0.095988,-0.070439,-0.13023,-0.19994,0.2802,-0.15411
-0.4858,0.29635,-0.18922,0.046037,-0.15731,-0.14542,-0.18861,-0.16862
-0.12661,-0.055799,-0.090389,0.038998,-0.023013,-0.098809,-0.080777,-0.03656
-0.35466,-0.07751,0.085962,0.07749,-0.094157,0.002209,-0.12786,-0.24303
-0.46687,0.0077953,0.035258,0.03638,-0.07205,-0.059319,-0.16402,-0.15595
-0.37524,0.0094975,-0.016628,0.025921,-0.062519,-0.14593,-0.13948,-0.14963
-0.57463,-0.095293,0.030025,-0.093168,-0.070123,-0.11126,0.049555,-0.09328
-0.37347,0.1793,-0.079639,-0.041599,-0.061865,-0.076253,-0.13322,-0.11901
-0.35687,-0.23623,0.11901,-0.1191,-0.12337,-0.25506,-0.034371,-0.033112
-0.58417,0.24154,-0.14281,-0.088663,-0.19779,-0.17173,0.038065,-0.24285
-0.20939,-0.11685,0.048247,0.006498,-0.060036,-0.19064,-0.069336,-0.07529
-0.16396,0.17217,-0.34291,-0.23293,-0.21235,-0.37712,0.1118,-0.24897
-0.41568,-0.030754,-0.089561,-0.061311,-0.28983,-0.36003,-0.1448,-0.16003
-0.13908,-0.17275,-0.086825,-0.23216,-0.1791,-0.24147,-0.11005,-0.1876
-0.078578,-0.12678,-0.077372,-0.35994,-0.20094,-0.22495,0.10107,-0.12153
-0.06925,0.19947,-0.047898,-0.31486,-0.21423,-0.047653,0.088661,-0.033627
-0.060228,0.11444,0.062437,-0.24537,-0.40379,-0.12189,0.0061377,-0.28788
0.21162,0.013506,-0.12387,-0.043531,-0.12813,-0.32896,-0.44131,-0.19183
0.19659,0.065993,-0.082528,-0.0050736,-0.28951,-0.22838,-0.024453,-0.37188
0.063369,0.082522,0.015291,0.11596,-0.2512,-0.09761,-0.10281,-0.26361
0.44329,-0.16048,-0.089882,0.055269,-0.007856,-0.20383,-0.20879,-0.029747
0.23814,0.070896,-0.09123,0.10409,-0.070362,-0.19788,-0.17944,-0.36048
0.062695,0.0050043,0.1559,-0.01975,-0.12525,0.19504,0.068847,-0.23833
0.18286,-0.064979,-0.098149,0.066758,0.15396,-0.27104,-0.1874,-0.099352
-0.057655,-0.18321,0.032366,-0.10332,0.090255,-0.026889,-0.017002,-0.27752
-0.018228,0.090972,-0.021794,-0.13278,0.32637,-0.16126,-0.16429,0.030957
-0.49341,0.090164,0.2592,-0.024785,-0.043394,0.13103,0.074813,-0.21011
0.034219,0.067702,0.0025059,0.030905,0.29182,-0.056392,-0.12141,-0.30189
-0.0856,0.12702,0.088269,-0.1063,0.19712,0.075738,0.17945,-0.16177
-0.74537,0.10047,0.20087,-0.15254,-0.023023,-0.029741,0.15608,-0.35083
-0.46831,0.18465,0.16506,-0.08442,0.043555,0.14734,-0.083263,-0.37297
0.35761,0.0023542,0.067792,-0.0064938,0.12639,0.025076,0.11514,0.20523
-0.38294,0.043128,-0.1248,0.089407,0.047184,-0.41751,-0.0052808,-0.45505
-0.2512,0.05455,-0.0060996,-0.055599,0.064529,0.029123,-0.0066784,0.01218
-0.23748,-0.071041,-0.12959,0.053271,0.047107,-0.22447,-0.37333,-0.05775
-0.35295,0.028142,-0.039071,-0.1426,-0.064748,0.11385,-0.078772,-0.029238
-0.10849,-0.23866,-0.031015,0.10459,-0.1294,0.013146,-0.055413,-0.37201
-0.053116,-0.0067303,-0.19025,0.14347,-0.074252,-0.0068387,-0.097746,-0.072248
-0.17697,-0.069977,-0.23622,0.16129,-0.17286,-0.21301,0.0040183,-0.20719
-0.24712,-0.0068358,-0.088324,0.11872,-0.047466,0.005913,-0.11449,0.10132
-0.31028,-0.17438,-0.049088,0.053056,0.0078811,0.065877,-0.14334,-0.13901
-0.45454,-0.0048218,-0.089231,-0.019766,-0.1368,0.028096,-0.024509,-0.087378
-0.17745,0.026791,-0.2463,-0.15922,0.16134,-0.12537,-0.14323,-0.017983
-0.31124,-0.16409,-0.11701,-0.096259,0.046663,-0.039248,0.11564,-0.071208
-0.35055,-0.068695,-0.20926,-0.0051617,-0.052835,-0.0015392,-0.020512,-0.22032
-0.27318,-0.33075,-0.065849,-0.070929,-0.13002,-0.055474,0.17692,-0.043758
-0.030447,-0.038335,-0.45466,0.02852,-0.061572,0.031902,-0.27665,0.029818
-0.083881,-0.24804,-0.5417,-0.013234,-0.19376,-0.03606,-0.4116,0.0013958
-0.34034,-0.4215,-0.46938,-0.29786,-0.29331,-0.050687,0.14353,-0.14494
-0.16636,-0.035499,-0.37606,-0.34156,-0.2211,0.21579,0.1727,-0.08863
-0.17584,-0.22874,-0.39142,0.0048424,-0.36981,-0.018355,-0.17272,-0.012009
0.12045,-0.30006,-0.34103,-0.18082,-0.13737,0.27843,-0.074545,0.20788
-0.050747,-0.23143,-0.3401,-0.017446,-0.21189,-0.052733,-0.18012,-0.27118
0.33549,-0.28963,-0.31318,-0.084688,0.0010238,-0.046112,-0.1953,0.040443
0.018085,-0.19967,-0.39717,-0.37698,-0.0035764,-0.10468,0.035795,-0.08385
0.69617,-0.2543,-0.45313,-0.13827,0.065747,-0.11386,-0.18644,-0.2552
0.20361,-0.13324,-0.37742,0.0048311,-0.33996,0.19726,0.096171,-0.26802
0.35272,-0.031082,-0.26804,0.26805,-0.21114,0.014194,0.10804,-0.1964
0.40684,-0.33649,-0.28381,-0.16949,-0.053983,0.20037,0.1844,-0.22752
0.29161,0.079043,-0.35084,-0.47284,0.12754,0.22974,0.45752,-0.052827
0.28116,-0.16275,-0.085149,-0.012085,0.061044,0.17665,0.10702,0.00097695
0.04541,0.0094907,-0.10636,0.15252,-0.022933,0.055813,0.093875,-0.17564
0.41779,0.092561,-0.070876,0.15774,0.23158,0.1096,-0.021282,0.056373
0.41591,-0.29755,0.065791,0.26599,0.2643,0.13349,-0.051897,-0.28974
0.92392,-0.19934,-0.30706,0.23206,0.63014,0.031679,-0.18866,-0.37145
0.57071,0.0034863,-0.18,0.32135,0.14152,0.16431,0.26975,0.0084275
-0.68081,0.21196,0.36334,0.49291,-0.34594,0.70153,0.26773,-0.13604
-0.12029,0.24786,0.11093,0.45899,0.11556,0.28059,-0.020722,-0.17669
0.15825,0.064763,0.12832,0.48445,0.14762,0.09851,-0.02121,-0.052614
0.10846,-0.0090897,-0.050917,0.31508,0.23566,0.086186,0.062254,-0.11741
-0.33232,-0.075802,0.010258,0.010736,0.32734,0.19544,-0.07411,-0.064915
-0.3535,-0.14793,-0.065901,-0.10598,0.33206,0.044703,0.12731,0.090351
-0.18329,-0.017746,-0.018707,-0.075383,0.35172,0.3659,0.13853,-0.027982
-0.10559,0.081416,-0.23897,-0.014273,0.52195,0.05986,0.1101,-0.20219
0.029904,-0.20959,-0.24026,0.29251,0.21399,-0.041568,0.10083,0.036942
-0.46515,0.16783,-0.13805,0.41348,-0.10408,0.19017,0.10343,-0.072576
-0.23921,-0.08188,-0.037772,0.27134,0.040259,0.22123,0.33804,-0.04339
-0.24509,-0.048532,-0.20237,0.29317,0.072904,0.039021,0.24404,-0.1925
-0.42533,-0.14746,0.1175,0.41116,0.15229,0.19191,0.023973,0.073831
-0.74261,0.25735,0.083461,0.52921,0.025265,0.13604,0.213,-0.14388
-0.40233,-0.060715,0.11397,0.26012,0.25711,0.084582,0.16402,-0.02095
-0.54101,0.19559,-0.14496,0.18554,0.32907,0.053026,-0.17118,-0.055178
-0.50478,-0.04383,0.021638,0.068457,0.23612,0.12633,0.13189,-0.028902
-0.26802,-0.14362,-0.14434,0.2698,0.20696,-0.16542,0.032421,-0.055244
-0.33217,-0.013356,-0.2089,0.21101,0.28776,-0.08865,-0.036684,-0.050602
-0.043376,-0.14267,-0.089487,0.16102,0.31648,0.10714,0.23824,-0.021234
-0.73152,0.080104,-0.079776,0.26946,0.013534,0.16912,-0.016922,0.051218
-0.48819,-0.23655,0.0035114,0.026594,0.28587,0.126,0.14501,0.084059
-0.71179,0.31088,-0.21655,0.24807,0.072059,0.13592,0.077061,-0.16228
-0.6376,-0.20094,0.080665,0.31835,0.084203,0.020541,-0.10671,-0.097347
-0.67431,-0.023192,-0.089068,0.21416,0.12286,0.086074,0.011493,0.069299
-0.59012,-0.16447,-0.18462,0.10481,0.20513,-0.061403,0.0070968,0.14627
-0.81638,-0.3616,-0.21135,0.083146,-0.089358,-0.023081,0.16822,0.13115
-0.40546,-0.45731,-0.28427,0.0036243,0.10595,-0.017361,0.10705,0.32398
-0.10787,0.0050424,-0.53394,0.074552,0.090281,-0.18199,0.039918,0.11799
-0.32889,-0.16985,-0.43473,0.057784,-0.070448,0.015251,0.13613,0.098066
-0.32593,-0.35814,-0.4956,-0.061363,0.019392,-0.10153,-0.011979,0.26423
-0.33107,0.059406,-0.80959,-0.31561,-0.029588,0.31804,-0.23591,0.4386
-0.15245,-1.6036,-0.034758,-0.34339,-0.040008,-0.082021,0.16783,-0.14599
-0.20641,0.80687,-1.0447,0.13252,-0.41465,0.45789,-0.21446,0.083738
-0.24048,-0.45478,-0.23316,0.42549,-0.72117,0.10385,-0.047611,-0.1121
-0.29286,-0.45632,-0.52016,-0.25449,-0.37608,4.334e-05,0.18015,-0.21884
0.21261,-0.2941,-0.72165,-0.14301,-0.36767,-0.31731,0.21466,0.094038
0.20083,-0.66449,-0.4475,-0.20259,-0.14758,0.0052235,-0.18605,-0.29256
0.1753,-0.36019,-0.5229,0.21344,-0.32174,-0.024684,0.13927,0.16993
-0.10535,-0.27129,-0.35132,-0.24083,-0.059985,0.30877,-0.20705,0.30514
0.039925,-0.073359,-0.77711,-0.45159,-0.047746,0.13759,-0.026883,0.1707
-0.27334,-0.6587,-0.34623,-0.3029,-0.57626,0.24276,0.12049,0.17397
0.16773,-0.14094,-0.85265,-0.19933,-0.53225,0.2592,-0.094911,-0.088815
0.11952,-0.64086,-0.81713,-0.50128,-0.69223,0.074351,0.26997,-0.048256
0.26329,-0.6132,-0.47132,-0.58523,-0.30778,0.13719,0.024095,0.018949
0.50692,-0.054739,-0.82125,-0.30813,-0.57097,-0.12859,0.54318,-0.10017
0.64246,-0.10296,-0.43451,0.17969,-0.51119,0.03797,0.063684,-0.16058
1.3806,-0.3779,-0.54023,0.05782,0.00044463,-0.0086064,-0.22842,0.032574
1.7821,-0.15382,-0.68599,-0.13216,0.33168,-0.033178,0.21213,0.082018
1.2696,-0.090292,-0.090306,0.23388,0.044549,0.41466,-0.25292,-0.12039
1.3358,0.043914,0.036786,0.34819,0.1658,0.39155,-0.38524,-0.12575
0.90028,0.099151,0.12604,-0.061239,0.22636,0.24436,0.041059,-0.011939
0.26704,0.069861,0.36928,-0.39618,0.23276,0.52675,0.09364,-0.3446
0.19182,0.22897,0.26792,0.27984,0.05748,0.17461,-0.18779,-0.32575
0.089826,-0.016453,0.46222,-0.014898,-0.10826,0.39914,0.13315,0.0022472
-0.46118,-0.11795,0.34738,-0.3816,0.11374,0.25687,-0.015129,-0.47725
-0.39192,0.48947,-0.015033,-0.33694,0.056713,-0.11062,0.14028,-0.12496
-0.26161,0.032059,0.33692,-0.11007,-0.053017,0.074935,0.25391,-0.13553
-0.084128,0.17315,0.18578,0.32608,-0.039959,-0.14182,-0.13675,-0.25364
0.04707,0.14428,0.27984,0.22388,0.060418,0.023996,0.070666,-0.040019
-0.37529,0.30048,0.21958,-0.0061562,0.019677,-0.029181,0.091221,-0.22573
-0.49707,0.2937,0.35044,0.51382,-0.22518,0.03195,-0.25619,-0.1659
-0.41235,0.28881,0.20903,0.19939,0.022585,-0.12307,-0.09065,0.024315
-0.13063,0.078197,0.15252,0.0056891,0.18813,-0.13062,-0.06041,-0.087058
-0.16687,0.042785,0.14484,0.21801,0.013783,-0.22311,0.014225,-0.28572
-0.15477,-0.045617,0.16091,-0.23317,0.18805,0.030366,0.14464,0.15415
0.075343,-0.024521,0.080348,-0.088421,0.18752,0.16773,-0.043136,-0.11633
-0.13051,0.05677,0.11386,0.19468,-0.028492,-0.0055567,0.045091,-0.01819
-0.081446,0.11248,0.082138,0.13995,0.049776,-0.031536,0.22106,-0.040154
-0.16242,-0.058742,0.028898,0.1956,0.073744,-0.14314,-0.054843,-0.029404
0.11673,0.081505,-0.096632,0.14287,0.14629,-0.061562,0.27639,-0.27024
-0.44726,0.19541,0.064794,0.15361,-0.1327,0.16556,0.27662,-0.086256
-0.33418,0.03991,0.16968,0.36918,-0.081906,0.18676,0.07121,-0.16655
-0.1248,-0.051101,-0.040046,-0.061,0.27314,-0.24042,-0.010358,0.083338
-0.53455,-0.16513,0.16276,0.0090149,0.051072,-0.038126,0.28389,-0.21896
-0.63116,0.31107,-0.079634,0.15019,0.10067,-0.078802,0.012961,0.093338
-0.45376,0.0034264,0.0027777,0.17943,0.031559,-0.18301,0.19051,0.027474
-0.46587,0.090334,-0.14724,-0.026256,0.17999,-0.052228,-0.033358,-0.0020122
-0.42719,-0.017137,-0.093008,0.19412,0.0079944,-0.037552,0.10152,-0.05788
-0.28352,-0.052959,-0.077448,0.1952,0.22504,-0.085477,-0.0025453,-0.011863
-0.27391,-0.070869,-0.22937,0.0052134,0.24416,-0.12139,0.065817,-0.025408
-0.3876,-0.059667,-0.2225,0.073551,0.058342,-0.13562,0.023051,0.015209
-0.41624,-0.10476,-0.15899,-0.016566,0.20779,-0.041865,0.10169,-0.017281
-0.33755,-0.28523,-0.10018,0.23739,0.096101,-0.1418,0.028936,0.067835
-0.49846,0.072043,-0.17609,0.17064,0.030589,-0.021001,0.036267,0.18848
0.20484,-0.30618,-0.38724,-0.088926,0.45374,-0.47573,0.10005,0.19452
-0.46594,-0.010967,-0.089541,0.080921,0.029039,0.061734,0.011606,-0.17685
-0.76053,-0.085246,0.0079526,0.16581,-0.16548,0.057637,0.22498,-0.12462
-0.88356,-0.094622,0.031629,0.24306,-0.049025,0.076168,-0.104,0.035706
-0.3514,-0.16082,-0.22636,0.067685,0.17583,-0.070102,-0.28474,-0.058103
-0.59409,-0.16086,-0.19564,0.088221,0.072094,-0.074767,0.013466,0.12859
-0.10498,-0.082419,-0.3805,0.068068,0.196,-0.065849,0.047573,0.23546
-0.36464,-0.051017,-0.14181,0.4175,-0.075231,-0.00655,-0.21062,0.25617
-0.31526,-0.29776,-0.13954,-0.072076,0.081046,0.087042,0.085067,0.16586
-0.54354,-0.22104,-0.26945,-0.12451,0.00057612,-0.029238,0.07068,0.21004
-0.59398,-0.077197,-0.51597,-0.36013,0.089806,-0.15547,0.1003,-0.20482
-0.34337,-0.14026,-0.36551,-0.014437,0.028943,0.036863,-0.0045039,-0.058502
-0.026175,-0.34628,-0.1836,-0.02202,0.062921,-0.0143,-0.24181,0.037582
-0.14383,-0.22634,-0.22441,0.01556,-0.13327,-0.035193,-0.0023877,-0.013235
-0.40622,-0.19411,-0.18375,0.092692,-0.11397,0.093813,-0.069373,0.023293
0.47621,-0.38958,-0.43507,0.086912,0.30533,-0.29501,-0.13427,0.021164
-0.57347,-0.10966,-0.1594,-0.11569,-0.14424,0.18406,0.092813,0.092477
-0.065938,-0.1105,-0.4587,0.36169,-0.20504,-0.15937,-0.038107,-0.028805
-0.0027078,-0.30487,-0.3873,0.066569,-0.10923,0.007448,-0.00137,0.2656
0.19625,-0.32859,-0.46638,-0.011626,0.12371,0.26237,-0.3886,-0.091818
-0.28131,-0.26124,-0.26408,-0.34621,0.059527,0.26662,-0.10934,0.23327
-0.30487,-0.3642,-0.69157,-0.91198,0.091103,0.16861,-0.074284,0.098978
0.046614,-0.29124,-0.41458,-0.3115,-0.027309,0.090319,-0.069784,-0.18618
0.069761,-0.29463,-0.34422,0.10227,-0.40317,0.23436,-0.079678,0.21579
-0.045495,-0.57347,-0.24256,-0.12663,-0.33631,0.28978,-0.18244,-0.039115
-0.085927,-0.27594,-0.37565,-0.90237,0.25602,0.29241,-0.30286,0.3214
0.18392,-0.42438,-0.6853,-1.1915,-0.086772,-0.0014299,0.19231,-0.063407
1.4396,-0.027292,-1.2088,0.42474,-0.90224,0.10628,0.0010179,-0.29367
1.6065,-0.26427,-0.24975,1.1552,-0.63692,-0.14568,-0.013832,0.15244
0.88615,-0.076015,-0.089892,0.69132,-0.34703,0.28582,-0.13454,0.12602
0.38273,-0.055079,-0.061738,-0.17395,0.23484,0.60317,-0.27938,0.12341
-0.43102,-0.28077,0.17018,-0.663,0.29471,0.27395,-0.19736,0.11718
-0.57305,-0.055378,0.08687,-0.55867,0.12474,0.48549,-0.09052,0.35703
-0.61924,-0.1279,-0.085053,-0.48511,-0.090887,0.46066,-0.22056,0.18602
-0.58519,-0.29943,-0.28575,-0.81498,-0.13711,0.47301,-0.28343,0.19289
-0.25853,-0.39273,-0.85686,-0.71255,-0.49418,0.24171,-0.23135,0.16285
0.31011,-0.62657,-0.72011,0.23742,-0.88806,0.29184,-0.12199,0.038184
0.20309,-0.29438,-0.39812,-0.35682,-0.16657,-0.1446,-0.017766,-0.13841
0.15247,0.17352,-0.22648,0.37317,-0.48839,0.065035,-0.078789,0.025285
-0.14062,-0.060105,-0.40334,-0.41005,-0.14655,0.10749,-0.27206,0.12129
-0.17277,-0.37225,-0.47583,-1.0393,-0.19838,0.39182,-0.2411,-0.037626
0.4378,-0.34174,-0.60153,0.21404,-1.0802,0.11536,-0.17765,-0.027741
-0.10474,-0.45625,-0.51744,-0.66721,-0.64447,0.22056,-0.15633,0.054395
0.21763,-0.081155,-0.31757,-0.58258,-0.24548,0.28167,-0.2203,0.0037697
0.61715,-0.13077,-0.15097,-0.2523,-0.20621,-0.281,0.42409,0.073508
0.78571,0.25497,-0.18431,0.23626,-0.33141,-0.0078008,0.10663,-0.091066
1.1477,-0.014567,0.016549,0.97496,-0.80415,-0.080143,0.15907,-0.091852
0.87903,0.056557,-0.044905,-0.18612,0.1285,0.037645,-0.079465,-0.0080731
0.78936,-0.23622,-0.12397,-1.0312,0.56925,0.045819,-0.069164,0.32207
-0.24587,0.2087,0.15176,-0.7478,-0.36324,0.60194,0.0071613,-0.49606
0.75904,0.11219,-0.26042,0.16563,-0.41449,0.016202,0.1382,0.021545
0.64324,-0.18896,-0.058987,-0.15188,-0.19394,0.3484,-0.22483,-0.023497
0.46007,-0.51296,0.13406,0.12647,-0.35435,0.21718,0.060911,-0.052071
0.52694,-0.25594,-0.055106,-0.78632,0.065568,0.17111,0.26194,-0.23329
0.64679,0.40951,-0.043207,0.23319,-0.10111,0.28635,0.050407,-0.057146
0.9371,0.40415,0.1007,0.72569,-0.1951,-0.11135,0.17139,-0.25545
0.57721,0.11396,0.23082,0.45686,-0.087368,0.4524,-0.35428,-0.18152
0.92304,-0.18163,0.20435,0.70012,-0.2023,0.37679,-0.10468,-0.24409
0.51484,0.20914,-0.0077301,0.24785,0.078228,0.38514,-0.11147,-0.11072
0.32571,0.17529,0.012714,0.22522,0.022667,0.14338,0.068163,0.39397
-0.36979,-0.014709,0.45383,0.2785,-0.22688,0.37332,0.24382,0.095412
0.21856,0.083567,-0.037186,-0.12547,0.45172,0.1465,-0.17547,0.020194
-0.21653,0.033218,0.22884,0.019701,0.10588,0.38576,-0.22934,-0.25342
-0.34746,-0.26292,0.33225,0.14174,-0.10652,0.20306,0.006601,-0.070496
-0.30543,0.16732,0.089586,0.2306,-0.032712,0.21571,-0.12242,0.087924
-0.5591,0.0097252,0.026757,-0.23512,0.22764,0.15518,-0.1948,-0.027945
-0.67743,-0.015446,0.13232,-0.16909,0.10501,0.047423,0.023056,0.075392
-0.24709,0.036977,-0.053991,-0.22999,0.23142,-0.006639,0.19026,0.013858
-0.79019,0.14794,0.12392,0.33662,-0.28977,-0.074032,-0.067644,-0.10483
-0.36826,0.10786,0.049317,0.26376,-0.14026,-0.13432,-0.0080542,0.29879
-0.37324,0.042848,-0.0624,-0.033885,0.1044,-0.18861,-0.065066,-0.0062574
-0.39332,0.066705,0.015512,-0.02618,0.1172,-0.11933,-0.10243,-0.0096534
-0.66818,-0.15293,0.25163,0.24939,-0.18695,0.095823,0.11114,-0.13576
-0.53564,-0.03423,-0.20277,0.10065,0.09772,-0.43088,0.17155,0.18318
-0.36272,0.10602,-0.12546,-0.18849,0.19093,-0.024143,0.01759,0.24449
-0.38067,-0.028483,-0.105,-0.099401,0.15198,-0.11554,0.013974,-0.054506
-0.3712,0.08675,-0.10252,-0.30274,0.40101,-0.11662,-0.12042,-0.054766
-0.40155,0.0056482,-0.12674,-0.06117,0.18339,-0.21672,0.043203,0.047505
-0.16023,-0.092093,-0.10326,-0.058752,0.075288,-0.12826,0.040744,-0.19292
0.017728,-0.051414,-0.083416,0.36135,-0.076463,0.029754,-0.31284,0.050173
-0.037995,0.022283,-0.16496,0.23566,0.029121,-0.16287,-0.056925,-0.18332
0.045625,0.027876,0.023364,0.40101,-0.032387,-0.20048,0.21985,-0.28685
-0.11194,0.1537,-0.0017256,0.72015,-0.19135,-0.087159,0.088807,-0.09848
0.028762,0.17019,0.047545,0.26468,0.10157,-0.10388,0.19445,-0.1738
0.032229,-0.10324,0.034008,0.28814,0.21212,-0.094596,-0.16665,-0.18287
-0.07174,-0.13647,0.12855,-0.081176,0.3381,0.16156,-0.11619,-0.25771
